household_type,income_group,year,federal_taxes,individual_inc_tax,payroll_taxes,corporate_inc_tax,excise_taxes
nonelderly_childless_hh,all_quintiles,2000,26600,13900,9600,2300,900
nonelderly_childless_hh,all_quintiles,2001,24000,11900,9700,1500,800
nonelderly_childless_hh,all_quintiles,2002,21900,10500,9300,1300,800
nonelderly_childless_hh,all_quintiles,2003,21600,9600,9400,1800,800
nonelderly_childless_hh,all_quintiles,2004,22600,10100,9400,2300,800
nonelderly_childless_hh,all_quintiles,2005,24400,11100,9400,3200,800
nonelderly_childless_hh,all_quintiles,2006,24900,11200,9600,3300,800
nonelderly_childless_hh,all_quintiles,2007,24300,11200,9800,2700,700
nonelderly_childless_hh,all_quintiles,2008,21300,9300,9700,1600,700
nonelderly_childless_hh,all_quintiles,2009,19800,8400,9500,1200,700
nonelderly_childless_hh,all_quintiles,2010,19800,8500,9100,1600,700
nonelderly_childless_hh,all_quintiles,2011,19700,9300,8000,1600,700
nonelderly_childless_hh,all_quintiles,2012,21100,10200,8100,1900,700
nonelderly_childless_hh,all_quintiles,2013,22500,10200,9500,2000,800
nonelderly_childless_hh,all_quintiles,2014,23800,11000,9800,2200,800
nonelderly_childless_hh,all_quintiles,2015,24000,11000,10100,2100,800
nonelderly_childless_hh,all_quintiles,2016,24300,11300,10200,2000,800
nonelderly_childless_hh,all_quintiles,2017,25100,12200,10600,1600,700
nonelderly_childless_hh,all_quintiles,2018,25200,11900,10900,1600,800
nonelderly_childless_hh,all_quintiles,2019,25000,11600,11200,1400,800
nonelderly_childless_hh,all_quintiles,2020,21600,8800,10800,1400,600
nonelderly_childless_hh,all_quintiles,2021,24700,11400,11000,1700,600
nonelderly_childless_hh,lowest_quintile,1979,2300,400,1300,300,300
nonelderly_childless_hh,lowest_quintile,1980,2300,400,1300,300,300
nonelderly_childless_hh,lowest_quintile,1981,2300,500,1400,200,300
nonelderly_childless_hh,lowest_quintile,1982,2200,400,1400,100,300
nonelderly_childless_hh,lowest_quintile,1983,2300,400,1300,200,300
nonelderly_childless_hh,lowest_quintile,1984,2400,400,1400,200,400
nonelderly_childless_hh,lowest_quintile,1985,2600,400,1600,200,400
nonelderly_childless_hh,lowest_quintile,1986,2500,400,1500,200,400
nonelderly_childless_hh,lowest_quintile,1987,2600,200,1600,300,500
nonelderly_childless_hh,lowest_quintile,1988,2700,300,1800,300,500
nonelderly_childless_hh,lowest_quintile,1989,2800,300,1900,200,400
nonelderly_childless_hh,lowest_quintile,1990,3000,400,2000,200,400
nonelderly_childless_hh,lowest_quintile,1991,3100,400,2000,200,500
nonelderly_childless_hh,lowest_quintile,1992,3100,300,2100,300,500
nonelderly_childless_hh,lowest_quintile,1993,3100,300,2000,300,500
nonelderly_childless_hh,lowest_quintile,1994,3100,200,2100,300,500
nonelderly_childless_hh,lowest_quintile,1995,3200,200,2100,300,500
nonelderly_childless_hh,lowest_quintile,1996,3000,200,2100,300,400
nonelderly_childless_hh,lowest_quintile,1997,3300,300,2200,300,400
nonelderly_childless_hh,lowest_quintile,1998,3300,300,2300,300,500
nonelderly_childless_hh,lowest_quintile,1999,3400,200,2400,300,500
nonelderly_childless_hh,lowest_quintile,2000,3300,200,2300,300,500
nonelderly_childless_hh,lowest_quintile,2001,3100,0,2400,200,500
nonelderly_childless_hh,lowest_quintile,2002,2900,0,2300,200,500
nonelderly_childless_hh,lowest_quintile,2003,2900,-100,2300,200,500
nonelderly_childless_hh,lowest_quintile,2004,2900,-100,2300,300,400
nonelderly_childless_hh,lowest_quintile,2005,3200,-100,2400,300,400
nonelderly_childless_hh,lowest_quintile,2006,3400,-100,2600,400,500
nonelderly_childless_hh,lowest_quintile,2007,3300,-100,2600,300,400
nonelderly_childless_hh,lowest_quintile,2008,2600,-700,2700,200,400
nonelderly_childless_hh,lowest_quintile,2009,2400,-800,2600,200,400
nonelderly_childless_hh,lowest_quintile,2010,2500,-700,2500,200,500
nonelderly_childless_hh,lowest_quintile,2011,2600,-300,2200,200,500
nonelderly_childless_hh,lowest_quintile,2012,2600,-200,2200,200,500
nonelderly_childless_hh,lowest_quintile,2013,3200,-300,2700,300,500
nonelderly_childless_hh,lowest_quintile,2014,3100,-400,2600,300,500
nonelderly_childless_hh,lowest_quintile,2015,3300,-300,2800,300,500
nonelderly_childless_hh,lowest_quintile,2016,3200,-300,2800,300,500
nonelderly_childless_hh,lowest_quintile,2017,3300,-300,2900,200,500
nonelderly_childless_hh,lowest_quintile,2018,3300,-400,3000,200,500
nonelderly_childless_hh,lowest_quintile,2019,3500,-400,3300,200,500
nonelderly_childless_hh,lowest_quintile,2020,200,-3100,2800,200,300
nonelderly_childless_hh,lowest_quintile,2021,1000,-2700,3200,200,300
nonelderly_childless_hh,second_quintile,1979,6000,1900,3000,600,500
nonelderly_childless_hh,second_quintile,1980,5800,2000,2800,500,400
nonelderly_childless_hh,second_quintile,1981,6100,2200,3100,400,400
nonelderly_childless_hh,second_quintile,1982,5500,1900,3000,200,400
nonelderly_childless_hh,second_quintile,1983,5300,1700,2900,300,500
nonelderly_childless_hh,second_quintile,1984,5900,1800,3100,400,500
nonelderly_childless_hh,second_quintile,1985,6000,1900,3300,300,500
nonelderly_childless_hh,second_quintile,1986,6100,1800,3400,300,500
nonelderly_childless_hh,second_quintile,1987,6000,1600,3400,500,500
nonelderly_childless_hh,second_quintile,1988,6300,1700,3700,400,500
nonelderly_childless_hh,second_quintile,1989,6400,1700,3800,400,500
nonelderly_childless_hh,second_quintile,1990,6600,1800,3900,400,500
nonelderly_childless_hh,second_quintile,1991,6500,1700,3800,400,600
nonelderly_childless_hh,second_quintile,1992,6500,1700,3800,400,600
nonelderly_childless_hh,second_quintile,1993,6600,1700,3800,500,600
nonelderly_childless_hh,second_quintile,1994,6800,1600,3900,500,700
nonelderly_childless_hh,second_quintile,1995,7200,1800,4200,600,700
nonelderly_childless_hh,second_quintile,1996,7000,1700,4100,600,600
nonelderly_childless_hh,second_quintile,1997,7200,1800,4200,500,600
nonelderly_childless_hh,second_quintile,1998,7400,1800,4400,500,600
nonelderly_childless_hh,second_quintile,1999,7800,1900,4700,500,700
nonelderly_childless_hh,second_quintile,2000,7400,1800,4500,500,600
nonelderly_childless_hh,second_quintile,2001,6800,1300,4600,300,600
nonelderly_childless_hh,second_quintile,2002,6500,1100,4500,300,600
nonelderly_childless_hh,second_quintile,2003,6400,900,4500,400,600
nonelderly_childless_hh,second_quintile,2004,6700,1000,4700,500,600
nonelderly_childless_hh,second_quintile,2005,6900,1100,4600,600,600
nonelderly_childless_hh,second_quintile,2006,7100,1100,4700,700,600
nonelderly_childless_hh,second_quintile,2007,7400,1300,5000,600,500
nonelderly_childless_hh,second_quintile,2008,5900,200,4900,400,500
nonelderly_childless_hh,second_quintile,2009,5600,100,4700,300,500
nonelderly_childless_hh,second_quintile,2010,5700,200,4600,400,500
nonelderly_childless_hh,second_quintile,2011,5600,700,4000,400,500
nonelderly_childless_hh,second_quintile,2012,5700,800,4000,400,600
nonelderly_childless_hh,second_quintile,2013,6700,800,4800,500,600
nonelderly_childless_hh,second_quintile,2014,6700,800,4900,500,600
nonelderly_childless_hh,second_quintile,2015,7200,900,5200,500,600
nonelderly_childless_hh,second_quintile,2016,7300,900,5300,500,600
nonelderly_childless_hh,second_quintile,2017,7300,1000,5400,300,500
nonelderly_childless_hh,second_quintile,2018,6900,500,5500,300,600
nonelderly_childless_hh,second_quintile,2019,7500,800,5800,300,600
nonelderly_childless_hh,second_quintile,2020,3500,-2600,5300,300,500
nonelderly_childless_hh,second_quintile,2021,4400,-2200,5800,400,400
nonelderly_childless_hh,middle_quintile,1979,10600,4300,4800,900,600
nonelderly_childless_hh,middle_quintile,1980,10400,4500,4600,700,500
nonelderly_childless_hh,middle_quintile,1981,10700,4700,4900,600,500
nonelderly_childless_hh,middle_quintile,1982,9900,4200,4900,400,500
nonelderly_childless_hh,middle_quintile,1983,9700,3800,4800,500,600
nonelderly_childless_hh,middle_quintile,1984,10500,4000,5200,600,600
nonelderly_childless_hh,middle_quintile,1985,10900,4200,5600,500,600
nonelderly_childless_hh,middle_quintile,1986,11200,4300,5800,600,600
nonelderly_childless_hh,middle_quintile,1987,11000,3900,5800,700,600
nonelderly_childless_hh,middle_quintile,1988,11100,3800,5900,700,600
nonelderly_childless_hh,middle_quintile,1989,11300,3900,6100,700,600
nonelderly_childless_hh,middle_quintile,1990,11500,4000,6300,600,600
nonelderly_childless_hh,middle_quintile,1991,11200,3900,6100,600,700
nonelderly_childless_hh,middle_quintile,1992,11200,3800,6100,600,700
nonelderly_childless_hh,middle_quintile,1993,11100,3700,6000,700,700
nonelderly_childless_hh,middle_quintile,1994,11200,3600,6000,700,800
nonelderly_childless_hh,middle_quintile,1995,11700,3800,6400,800,800
nonelderly_childless_hh,middle_quintile,1996,11900,3800,6500,800,700
nonelderly_childless_hh,middle_quintile,1997,12200,4000,6600,800,700
nonelderly_childless_hh,middle_quintile,1998,12500,4100,7000,800,700
nonelderly_childless_hh,middle_quintile,1999,12900,4200,7100,800,800
nonelderly_childless_hh,middle_quintile,2000,12700,4100,7100,700,700
nonelderly_childless_hh,middle_quintile,2001,12000,3600,7200,500,700
nonelderly_childless_hh,middle_quintile,2002,11400,3300,7000,500,700
nonelderly_childless_hh,middle_quintile,2003,11200,3000,6900,600,700
nonelderly_childless_hh,middle_quintile,2004,11400,3000,7000,700,700
nonelderly_childless_hh,middle_quintile,2005,11900,3200,7100,900,700
nonelderly_childless_hh,middle_quintile,2006,12300,3300,7300,1100,700
nonelderly_childless_hh,middle_quintile,2007,12700,3500,7600,900,600
nonelderly_childless_hh,middle_quintile,2008,10700,2100,7400,500,600
nonelderly_childless_hh,middle_quintile,2009,10100,2000,7100,400,600
nonelderly_childless_hh,middle_quintile,2010,10200,2200,6900,600,600
nonelderly_childless_hh,middle_quintile,2011,10000,2800,6000,600,600
nonelderly_childless_hh,middle_quintile,2012,10200,2900,6000,600,700
nonelderly_childless_hh,middle_quintile,2013,11600,3000,7200,700,700
nonelderly_childless_hh,middle_quintile,2014,11900,3000,7400,800,800
nonelderly_childless_hh,middle_quintile,2015,12400,3100,7800,700,800
nonelderly_childless_hh,middle_quintile,2016,12700,3300,8000,700,700
nonelderly_childless_hh,middle_quintile,2017,12600,3400,8100,500,700
nonelderly_childless_hh,middle_quintile,2018,12000,2500,8300,500,700
nonelderly_childless_hh,middle_quintile,2019,12900,3000,8800,500,700
nonelderly_childless_hh,middle_quintile,2020,9200,-500,8600,500,600
nonelderly_childless_hh,middle_quintile,2021,9800,0,8800,600,500
nonelderly_childless_hh,fourth_quintile,1979,17100,8100,6900,1400,700
nonelderly_childless_hh,fourth_quintile,1980,17000,8500,6700,1200,600
nonelderly_childless_hh,fourth_quintile,1981,17900,8900,7400,900,600
nonelderly_childless_hh,fourth_quintile,1982,16900,8300,7400,600,600
nonelderly_childless_hh,fourth_quintile,1983,16600,7500,7500,800,700
nonelderly_childless_hh,fourth_quintile,1984,17300,7600,8000,900,800
nonelderly_childless_hh,fourth_quintile,1985,17800,7800,8500,800,700
nonelderly_childless_hh,fourth_quintile,1986,18600,8000,9000,900,700
nonelderly_childless_hh,fourth_quintile,1987,18300,7500,8900,1100,800
nonelderly_childless_hh,fourth_quintile,1988,18900,7600,9400,1100,800
nonelderly_childless_hh,fourth_quintile,1989,19000,7700,9400,1100,800
nonelderly_childless_hh,fourth_quintile,1990,18900,7600,9500,1000,700
nonelderly_childless_hh,fourth_quintile,1991,18700,7500,9500,900,800
nonelderly_childless_hh,fourth_quintile,1992,18500,7200,9500,1000,800
nonelderly_childless_hh,fourth_quintile,1993,18600,7200,9400,1100,900
nonelderly_childless_hh,fourth_quintile,1994,18800,7200,9500,1200,900
nonelderly_childless_hh,fourth_quintile,1995,19200,7300,9600,1300,900
nonelderly_childless_hh,fourth_quintile,1996,20100,7800,10100,1400,900
nonelderly_childless_hh,fourth_quintile,1997,20600,8100,10300,1400,900
nonelderly_childless_hh,fourth_quintile,1998,21400,8400,10800,1300,900
nonelderly_childless_hh,fourth_quintile,1999,22000,8700,11000,1300,1000
nonelderly_childless_hh,fourth_quintile,2000,22100,8800,11100,1200,900
nonelderly_childless_hh,fourth_quintile,2001,20900,8000,11200,900,900
nonelderly_childless_hh,fourth_quintile,2002,19900,7500,10800,800,900
nonelderly_childless_hh,fourth_quintile,2003,19600,6900,10800,1000,900
nonelderly_childless_hh,fourth_quintile,2004,20100,7000,11000,1200,900
nonelderly_childless_hh,fourth_quintile,2005,20700,7200,11100,1600,900
nonelderly_childless_hh,fourth_quintile,2006,21400,7500,11400,1800,800
nonelderly_childless_hh,fourth_quintile,2007,21900,7800,11800,1600,700
nonelderly_childless_hh,fourth_quintile,2008,19500,6200,11700,900,700
nonelderly_childless_hh,fourth_quintile,2009,18400,5900,11200,700,700
nonelderly_childless_hh,fourth_quintile,2010,18600,6100,10900,900,700
nonelderly_childless_hh,fourth_quintile,2011,18300,7100,9600,1000,700
nonelderly_childless_hh,fourth_quintile,2012,18900,7400,9700,1100,800
nonelderly_childless_hh,fourth_quintile,2013,21400,7700,11600,1200,800
nonelderly_childless_hh,fourth_quintile,2014,22200,7900,12000,1400,900
nonelderly_childless_hh,fourth_quintile,2015,23200,8300,12600,1300,900
nonelderly_childless_hh,fourth_quintile,2016,23300,8500,12700,1200,900
nonelderly_childless_hh,fourth_quintile,2017,23500,8800,13000,900,800
nonelderly_childless_hh,fourth_quintile,2018,22400,7500,13200,900,800
nonelderly_childless_hh,fourth_quintile,2019,23700,8100,13900,900,800
nonelderly_childless_hh,fourth_quintile,2020,19700,4400,13800,900,700
nonelderly_childless_hh,fourth_quintile,2021,21000,5400,14000,1000,600
nonelderly_childless_hh,highest_quintile,1979,39900,23600,9400,5800,1100
nonelderly_childless_hh,highest_quintile,1980,39100,24200,9400,4600,900
nonelderly_childless_hh,highest_quintile,1981,39400,24500,10300,3700,800
nonelderly_childless_hh,highest_quintile,1982,36800,22800,10800,2300,900
nonelderly_childless_hh,highest_quintile,1983,36600,21400,11200,3000,1000
nonelderly_childless_hh,highest_quintile,1984,39000,22200,12100,3600,1100
nonelderly_childless_hh,highest_quintile,1985,40300,23100,12500,3500,1100
nonelderly_childless_hh,highest_quintile,1986,43600,25400,13400,3700,1100
nonelderly_childless_hh,highest_quintile,1987,44800,25600,13600,4500,1100
nonelderly_childless_hh,highest_quintile,1988,48300,27800,14300,4900,1200
nonelderly_childless_hh,highest_quintile,1989,47100,27000,14400,4600,1100
nonelderly_childless_hh,highest_quintile,1990,47100,26900,14600,4600,1100
nonelderly_childless_hh,highest_quintile,1991,46000,25900,15000,4000,1200
nonelderly_childless_hh,highest_quintile,1992,48300,27600,15100,4500,1200
nonelderly_childless_hh,highest_quintile,1993,49300,27500,15200,5200,1300
nonelderly_childless_hh,highest_quintile,1994,51000,28100,15900,5600,1300
nonelderly_childless_hh,highest_quintile,1995,53800,29900,16300,6300,1300
nonelderly_childless_hh,highest_quintile,1996,57200,32700,16600,6600,1300
nonelderly_childless_hh,highest_quintile,1997,61300,35800,17100,7100,1300
nonelderly_childless_hh,highest_quintile,1998,64800,38600,17900,6900,1400
nonelderly_childless_hh,highest_quintile,1999,68500,41400,18600,7100,1500
nonelderly_childless_hh,highest_quintile,2000,71300,43900,19000,7100,1400
nonelderly_childless_hh,highest_quintile,2001,62700,37500,19400,4600,1300
nonelderly_childless_hh,highest_quintile,2002,57700,33600,18900,3900,1200
nonelderly_childless_hh,highest_quintile,2003,56400,30500,19200,5400,1300
nonelderly_childless_hh,highest_quintile,2004,61200,33400,19200,7200,1300
nonelderly_childless_hh,highest_quintile,2005,69100,37800,19500,10500,1300
nonelderly_childless_hh,highest_quintile,2006,70200,38400,19700,11000,1200
nonelderly_childless_hh,highest_quintile,2007,69500,39100,20400,8900,1100
nonelderly_childless_hh,highest_quintile,2008,62200,35200,20500,5400,1100
nonelderly_childless_hh,highest_quintile,2009,56800,31400,20300,4000,1000
nonelderly_childless_hh,highest_quintile,2010,59700,33000,20200,5500,1100
nonelderly_childless_hh,highest_quintile,2011,59200,34600,17900,5600,1100
nonelderly_childless_hh,highest_quintile,2012,64200,38000,18200,6800,1200
nonelderly_childless_hh,highest_quintile,2013,68800,39000,21500,7100,1200
nonelderly_childless_hh,highest_quintile,2014,73300,42200,21900,7900,1400
nonelderly_childless_hh,highest_quintile,2015,73800,42500,22600,7200,1400
nonelderly_childless_hh,highest_quintile,2016,75400,43800,22900,7400,1300
nonelderly_childless_hh,highest_quintile,2017,77500,47000,23800,5500,1200
nonelderly_childless_hh,highest_quintile,2018,79800,48200,24400,5800,1400
nonelderly_childless_hh,highest_quintile,2019,79500,47700,25100,5400,1300
nonelderly_childless_hh,highest_quintile,2020,82400,49600,26100,5500,1200
nonelderly_childless_hh,highest_quintile,2021,94200,60500,25900,6700,1000
nonelderly_childless_hh,percentiles_81_90,1979,25300,13200,9000,2200,900
nonelderly_childless_hh,percentiles_81_90,1980,25400,13900,8900,1800,800
nonelderly_childless_hh,percentiles_81_90,1981,26500,14600,9700,1500,700
nonelderly_childless_hh,percentiles_81_90,1982,24900,13500,9800,1000,700
nonelderly_childless_hh,percentiles_81_90,1983,24300,12200,10100,1200,800
nonelderly_childless_hh,percentiles_81_90,1984,26000,12600,11100,1400,900
nonelderly_childless_hh,percentiles_81_90,1985,25900,12400,11400,1200,900
nonelderly_childless_hh,percentiles_81_90,1986,27500,13200,12200,1300,900
nonelderly_childless_hh,percentiles_81_90,1987,27700,12900,12200,1700,900
nonelderly_childless_hh,percentiles_81_90,1988,28200,12800,12700,1700,900
nonelderly_childless_hh,percentiles_81_90,1989,28700,13300,12900,1700,900
nonelderly_childless_hh,percentiles_81_90,1990,28000,12800,12800,1500,900
nonelderly_childless_hh,percentiles_81_90,1991,27500,12500,12600,1400,1000
nonelderly_childless_hh,percentiles_81_90,1992,27500,12300,12700,1500,1000
nonelderly_childless_hh,percentiles_81_90,1993,27800,12200,12800,1800,1000
nonelderly_childless_hh,percentiles_81_90,1994,28400,12500,13000,1800,1100
nonelderly_childless_hh,percentiles_81_90,1995,29600,13000,13400,2100,1100
nonelderly_childless_hh,percentiles_81_90,1996,30400,13500,13700,2200,1000
nonelderly_childless_hh,percentiles_81_90,1997,31700,14200,14200,2200,1100
nonelderly_childless_hh,percentiles_81_90,1998,33100,15000,14900,2000,1100
nonelderly_childless_hh,percentiles_81_90,1999,34200,15600,15300,2100,1200
nonelderly_childless_hh,percentiles_81_90,2000,34700,16100,15500,2000,1100
nonelderly_childless_hh,percentiles_81_90,2001,32600,14500,15600,1400,1000
nonelderly_childless_hh,percentiles_81_90,2002,31200,13800,15300,1200,1000
nonelderly_childless_hh,percentiles_81_90,2003,30500,12500,15400,1500,1000
nonelderly_childless_hh,percentiles_81_90,2004,31500,12900,15600,1900,1100
nonelderly_childless_hh,percentiles_81_90,2005,32500,13000,15900,2600,1000
nonelderly_childless_hh,percentiles_81_90,2006,33700,13600,16100,3000,1000
nonelderly_childless_hh,percentiles_81_90,2007,34300,14200,16700,2500,900
nonelderly_childless_hh,percentiles_81_90,2008,31300,12500,16600,1500,800
nonelderly_childless_hh,percentiles_81_90,2009,29900,11800,16200,1100,800
nonelderly_childless_hh,percentiles_81_90,2010,31000,12600,16100,1500,800
nonelderly_childless_hh,percentiles_81_90,2011,30300,13800,14100,1600,800
nonelderly_childless_hh,percentiles_81_90,2012,31200,14200,14300,1700,900
nonelderly_childless_hh,percentiles_81_90,2013,35000,14900,17100,2100,900
nonelderly_childless_hh,percentiles_81_90,2014,36500,15600,17500,2300,1100
nonelderly_childless_hh,percentiles_81_90,2015,38100,16500,18300,2100,1100
nonelderly_childless_hh,percentiles_81_90,2016,38400,16800,18600,2000,1000
nonelderly_childless_hh,percentiles_81_90,2017,38600,17300,18900,1500,900
nonelderly_childless_hh,percentiles_81_90,2018,38500,16300,19700,1500,1000
nonelderly_childless_hh,percentiles_81_90,2019,39700,17000,20200,1400,1000
nonelderly_childless_hh,percentiles_81_90,2020,37000,14000,20600,1500,900
nonelderly_childless_hh,percentiles_81_90,2021,39500,16300,20700,1700,700
nonelderly_childless_hh,percentiles_91_95,1979,33600,19100,10300,3300,1100
nonelderly_childless_hh,percentiles_91_95,1980,33900,20100,10100,2800,900
nonelderly_childless_hh,percentiles_91_95,1981,35200,21000,11100,2200,800
nonelderly_childless_hh,percentiles_91_95,1982,32100,18400,11600,1300,800
nonelderly_childless_hh,percentiles_91_95,1983,32300,17600,12100,1700,900
nonelderly_childless_hh,percentiles_91_95,1984,34000,17800,13000,2100,1100
nonelderly_childless_hh,percentiles_91_95,1985,34200,17900,13300,1900,1000
nonelderly_childless_hh,percentiles_91_95,1986,36400,18900,14400,2000,1100
nonelderly_childless_hh,percentiles_91_95,1987,37800,19500,14500,2600,1100
nonelderly_childless_hh,percentiles_91_95,1988,38600,19500,15400,2600,1100
nonelderly_childless_hh,percentiles_91_95,1989,38600,19800,15200,2600,1100
nonelderly_childless_hh,percentiles_91_95,1990,38400,19300,15600,2500,1000
nonelderly_childless_hh,percentiles_91_95,1991,37400,18400,15700,2200,1100
nonelderly_childless_hh,percentiles_91_95,1992,37900,18700,15600,2400,1100
nonelderly_childless_hh,percentiles_91_95,1993,38500,18700,15800,2800,1200
nonelderly_childless_hh,percentiles_91_95,1994,39700,19100,16400,2800,1300
nonelderly_childless_hh,percentiles_91_95,1995,41300,19900,16800,3300,1300
nonelderly_childless_hh,percentiles_91_95,1996,43000,21100,17200,3500,1200
nonelderly_childless_hh,percentiles_91_95,1997,45200,22600,17700,3600,1200
nonelderly_childless_hh,percentiles_91_95,1998,46500,23700,18300,3300,1300
nonelderly_childless_hh,percentiles_91_95,1999,48800,25100,18900,3400,1400
nonelderly_childless_hh,percentiles_91_95,2000,49700,25900,19200,3300,1300
nonelderly_childless_hh,percentiles_91_95,2001,46600,23500,19800,2100,1200
nonelderly_childless_hh,percentiles_91_95,2002,44300,22100,19300,1800,1200
nonelderly_childless_hh,percentiles_91_95,2003,42900,19800,19600,2400,1100
nonelderly_childless_hh,percentiles_91_95,2004,44500,20700,19600,3100,1200
nonelderly_childless_hh,percentiles_91_95,2005,47100,21600,20200,4200,1100
nonelderly_childless_hh,percentiles_91_95,2006,48200,22300,20200,4600,1100
nonelderly_childless_hh,percentiles_91_95,2007,49600,23300,21200,4100,1000
nonelderly_childless_hh,percentiles_91_95,2008,45500,21200,21000,2300,1000
nonelderly_childless_hh,percentiles_91_95,2009,43700,20300,20800,1700,900
nonelderly_childless_hh,percentiles_91_95,2010,45400,21300,20800,2400,900
nonelderly_childless_hh,percentiles_91_95,2011,44600,22900,18400,2300,1000
nonelderly_childless_hh,percentiles_91_95,2012,46500,23800,18900,2700,1100
nonelderly_childless_hh,percentiles_91_95,2013,50800,24400,22000,3300,1100
nonelderly_childless_hh,percentiles_91_95,2014,53600,26100,22500,3700,1300
nonelderly_childless_hh,percentiles_91_95,2015,55300,27300,23200,3500,1400
nonelderly_childless_hh,percentiles_91_95,2016,55600,27500,23300,3400,1300
nonelderly_childless_hh,percentiles_91_95,2017,57500,29200,24500,2600,1100
nonelderly_childless_hh,percentiles_91_95,2018,56800,28000,25000,2500,1300
nonelderly_childless_hh,percentiles_91_95,2019,58500,29300,25600,2400,1300
nonelderly_childless_hh,percentiles_91_95,2020,58400,28100,26700,2500,1100
nonelderly_childless_hh,percentiles_91_95,2021,61400,31500,26100,2900,900
nonelderly_childless_hh,percentiles_96_99,1979,51500,32600,9900,7600,1300
nonelderly_childless_hh,percentiles_96_99,1980,50500,33400,10100,6000,1200
nonelderly_childless_hh,percentiles_96_99,1981,50800,33800,11300,4700,1000
nonelderly_childless_hh,percentiles_96_99,1982,46400,30600,12100,2600,1000
nonelderly_childless_hh,percentiles_96_99,1983,44900,27600,12600,3600,1200
nonelderly_childless_hh,percentiles_96_99,1984,46900,28200,13400,4100,1300
nonelderly_childless_hh,percentiles_96_99,1985,49300,29600,14300,4000,1400
nonelderly_childless_hh,percentiles_96_99,1986,53500,32600,15200,4300,1400
nonelderly_childless_hh,percentiles_96_99,1987,57300,34500,15800,5700,1400
nonelderly_childless_hh,percentiles_96_99,1988,58100,34500,16500,5700,1400
nonelderly_childless_hh,percentiles_96_99,1989,59300,35700,16700,5600,1300
nonelderly_childless_hh,percentiles_96_99,1990,57000,33600,17200,5000,1200
nonelderly_childless_hh,percentiles_96_99,1991,56900,32800,18200,4500,1400
nonelderly_childless_hh,percentiles_96_99,1992,58600,33700,18500,5000,1400
nonelderly_childless_hh,percentiles_96_99,1993,59600,33500,18800,5800,1500
nonelderly_childless_hh,percentiles_96_99,1994,62600,35300,19700,5900,1600
nonelderly_childless_hh,percentiles_96_99,1995,66000,37400,19900,7100,1600
nonelderly_childless_hh,percentiles_96_99,1996,69600,40600,20300,7200,1500
nonelderly_childless_hh,percentiles_96_99,1997,73500,43700,20600,7700,1500
nonelderly_childless_hh,percentiles_96_99,1998,77600,47400,21500,7100,1600
nonelderly_childless_hh,percentiles_96_99,1999,83200,51400,22500,7600,1800
nonelderly_childless_hh,percentiles_96_99,2000,84900,53000,23000,7200,1600
nonelderly_childless_hh,percentiles_96_99,2001,76700,46900,23700,4600,1500
nonelderly_childless_hh,percentiles_96_99,2002,71700,42800,23600,3900,1400
nonelderly_childless_hh,percentiles_96_99,2003,70200,39200,24300,5300,1400
nonelderly_childless_hh,percentiles_96_99,2004,75000,42400,23900,7100,1500
nonelderly_childless_hh,percentiles_96_99,2005,81100,46000,23400,10200,1500
nonelderly_childless_hh,percentiles_96_99,2006,85700,49300,24100,10800,1400
nonelderly_childless_hh,percentiles_96_99,2007,87400,51800,24900,9500,1300
nonelderly_childless_hh,percentiles_96_99,2008,78600,46700,25400,5200,1300
nonelderly_childless_hh,percentiles_96_99,2009,72600,42100,25600,3700,1200
nonelderly_childless_hh,percentiles_96_99,2010,76900,45200,25400,5000,1200
nonelderly_childless_hh,percentiles_96_99,2011,76500,47400,22700,5100,1300
nonelderly_childless_hh,percentiles_96_99,2012,82100,51700,23000,6000,1400
nonelderly_childless_hh,percentiles_96_99,2013,88200,52200,27200,7300,1400
nonelderly_childless_hh,percentiles_96_99,2014,93600,55900,27500,8400,1700
nonelderly_childless_hh,percentiles_96_99,2015,97300,59200,28400,8000,1800
nonelderly_childless_hh,percentiles_96_99,2016,96200,58600,28500,7400,1600
nonelderly_childless_hh,percentiles_96_99,2017,100900,63400,30100,5800,1500
nonelderly_childless_hh,percentiles_96_99,2018,97300,59900,30200,5600,1600
nonelderly_childless_hh,percentiles_96_99,2019,100500,62200,31200,5500,1600
nonelderly_childless_hh,percentiles_96_99,2020,104900,65400,32700,5400,1400
nonelderly_childless_hh,percentiles_96_99,2021,118000,77800,32100,6900,1300
nonelderly_childless_hh,top_1_percent,1979,196400,130700,7000,56200,2500
nonelderly_childless_hh,top_1_percent,1980,179700,127000,7800,42800,2200
nonelderly_childless_hh,top_1_percent,1981,160100,114900,8800,34400,1900
nonelderly_childless_hh,top_1_percent,1982,162000,123700,11800,24500,2000
nonelderly_childless_hh,top_1_percent,1983,161600,118300,12100,28600,2600
nonelderly_childless_hh,top_1_percent,1984,176100,126900,11800,34800,2700
nonelderly_childless_hh,top_1_percent,1985,199700,146900,12700,37100,3100
nonelderly_childless_hh,top_1_percent,1986,225600,170200,13200,38600,3600
nonelderly_childless_hh,top_1_percent,1987,234300,173400,15100,43000,2800
nonelderly_childless_hh,top_1_percent,1988,285000,213900,16500,51400,3200
nonelderly_childless_hh,top_1_percent,1989,258800,191700,17000,47100,3000
nonelderly_childless_hh,top_1_percent,1990,264900,197100,17000,48100,2700
nonelderly_childless_hh,top_1_percent,1991,239000,176200,21200,38900,2700
